3.745347268508473772e-06 6.258948564968512611e-06 9.793940317096823465e-06 1.435027763129780865e-05 1.968837774103461726e-05 2.529334935385597034e-05 3.042632722360293641e-05 3.427200403700910982e-05 3.614733205495889882e-05 3.569930625486556831e-05 3.301338708746678630e-05 2.858690716265944160e-05 2.317880479949312484e-05 1.759793399760930645e-05 1.251062799734740965e-05 8.328049852677859004e-06 5.191039117499121212e-06 3.029786781401009535e-06 1.655833295113554361e-06 8.473599534275799292e-07 4.060374007956091998e-07 1.821842891642442957e-07 7.654248989031857926e-08 3.011209890312220183e-08 1.109241860247034223e-08 3.826117053797729200e-09 1.235768253065455481e-09 3.737339880351748343e-10 1.058363700151084197e-10 2.806428980232737529e-11 6.968189558522074871e-12 1.620065733171945209e-12 3.526891467849736758e-13 7.189494145039599125e-14 1.372307234730442711e-14 2.452737951973030727e-15 4.104854132446572106e-16 6.432667244238475209e-17 9.439113828837216521e-18 1.296934789434139947e-18
1.029661756220582539e-05 1.720694907435441922e-05 2.692526237022992627e-05 3.945143402945203295e-05 5.412680894084646090e-05 6.953586049382146528e-05 8.364731833497854264e-05 9.421975944035435350e-05 9.937536558851475961e-05 9.814366396224632029e-05 9.075960035291456059e-05 7.859042946834842141e-05 6.372260606543043743e-05 4.837981187535712993e-05 3.439391402629819896e-05 2.289527197998844773e-05 1.427107841047392920e-05 8.329416085236919393e-06 4.552176597856854222e-06 2.329541362247806481e-06 1.116268140766933758e-06 5.008566140553325321e-07 2.104287504355971264e-07 8.278344948350810660e-08 3.049500727205427883e-08 1.051866789027492500e-08 3.397344007141262616e-09 1.027460384555657026e-09 2.909627727662370147e-10 7.715366253996365859e-11 1.915677715343879403e-11 4.453845287021705587e-12 9.696044191468879167e-13 1.976518233692942919e-13 3.772713652663418627e-14 6.743007486681357968e-15 1.128496508343113960e-15 1.768453223971101129e-16 2.594978202391633665e-17 3.565501560350970067e-18
2.650597920005643519e-05 4.429484066062194531e-05 6.931212507697400902e-05 1.015575147352599394e-04 1.393354723805199339e-04 1.790020908101409738e-04 2.153283897874969663e-04 2.425444053712474751e-04 2.558161801556600484e-04 2.526454828378941965e-04 2.336371206006438914e-04 2.023107371160132531e-04 1.640373705966654313e-04 1.245413146136259354e-04 8.853823736600841172e-05 5.893795697615503951e-05 3.673720085505062695e-05 2.144192771753373168e-05 1.171840145453831049e-05 5.996801815778395575e-06 2.873543660537348043e-06 1.289325830949609040e-06 5.416944009470349821e-07 2.131045828265876834e-07 7.850151018772807728e-08 2.707759034727131342e-08 8.745583590406892597e-09 2.644931057930831740e-09 7.490084152722935400e-10 1.986121522080058882e-10 4.931416882306607174e-11 1.146527292335180320e-11 2.495995836586609121e-12 5.088035063387777423e-13 9.711875671901990997e-14 1.735812902713194992e-14 2.905022430596219470e-15 4.552425501642978477e-16 6.680100318541630539e-17 9.178461725462542319e-18
6.389103195793677367e-05 1.067699879660922307e-04 1.670726127467884374e-04 2.447981404703325329e-04 3.358595829094689956e-04 4.314735259606583074e-04 5.190358345008715558e-04 5.846383654734080022e-04 6.166291619834889538e-04 6.089863911909316986e-04 5.631679035960416831e-04 4.876575837079593647e-04 3.954019886601719907e-04 3.001991758918188136e-04 2.134159734434180791e-04 1.420663188587655544e-04 8.855276223374476555e-05 5.168444744866475775e-05 2.824648567694665484e-05 1.445492179577711869e-05 6.926500185570485816e-06 3.107840583728348450e-06 1.305721023212330381e-06 5.136754846516785169e-07 1.892230601365504517e-07 6.526886545726062543e-08 2.108069113192032522e-08 6.375443573442421762e-09 1.805438698783240192e-09 4.787423723598670373e-10 1.188687696641252766e-10 2.763633492743309447e-11 6.016444386325184080e-12 1.226439545524573945e-12 2.340987873874434468e-13 4.184070198018235753e-14 7.002377823919507868e-15 1.097334156253241494e-15 1.610197079356569446e-16 2.212411724162902607e-17
1.442058014269632102e-04 2.409861166921548807e-04 3.770926729358359481e-04 5.525237416355326852e-04 7.580547509746252350e-04 9.738610208493435382e-04 1.171494280023331700e-03 1.319563034974105585e-03 1.391768136498530836e-03 1.374517955158700193e-03 1.271102944924674830e-03 1.100671730061277822e-03 8.924454483392012250e-04 6.775671235940324824e-04 4.816923525039496770e-04 3.206520029335954160e-04 1.998687711742644932e-04 1.166548252116406229e-04 6.375397265802547656e-05 3.262560516312295532e-05 1.563351662564781415e-05 7.014578233434122027e-06 2.947088829561130682e-06 1.159395656441220293e-06 4.270875301156258553e-07 1.473156523389617822e-07 4.758035464686550953e-08 1.438974957496267527e-08 4.074980893354451434e-09 1.080549575856776334e-09 2.682937756481628304e-10 6.237682667793249076e-11 1.357946738193200637e-11 2.768145890655342770e-12 5.283746750328215331e-13 9.443691511026539283e-14 1.580477689979251477e-14 2.476747464962824069e-15 3.634309122395151258e-16 4.993542849321414072e-17
3.047700889168652419e-04 5.093093307289468319e-04 7.969621632647042909e-04 1.167724933398239318e-03 1.602102076145673097e-03 2.058195349839980412e-03 2.475881083530056224e-03 2.788815287047605781e-03 2.941416326631965915e-03 2.904959129704041704e-03 2.686397868281241268e-03 2.326201981609967318e-03 1.886128546510290951e-03 1.431996427754580505e-03 1.018027150437189957e-03 6.776782797808461947e-04 4.224103507606569185e-04 2.465427957857837713e-04 1.347400986889614363e-04 6.895220919088722799e-05 3.304047552133434709e-05 1.482487951776880973e-05 6.228490918835564165e-06 2.450311386968579291e-06 9.026232179330748601e-07 3.113425674828402542e-07 1.005581521195984069e-07 3.041185038366142257e-08 8.612221401031311308e-09 2.283675046733415568e-09 5.670223878027914364e-10 1.318295853902507702e-10 2.869936882207337203e-11 5.850306027092620806e-12 1.116687366927690471e-12 1.995866097645677851e-13 3.340242357378799557e-14 5.234453382956640290e-15 7.680888725858407169e-16 1.055354557956984459e-16
6.031269441811194093e-04 1.007901337618708230e-03 1.577153965030119592e-03 2.310877597035763519e-03 3.170491346070202984e-03 4.073080387542208150e-03 4.899662553409742452e-03 5.518945930489365173e-03 5.820936847677051461e-03 5.748789617433120933e-03 5.316266248139286076e-03 4.603454025631736196e-03 3.732567558162952059e-03 2.833859558263581400e-03 2.014632100278323980e-03 1.341096271864236590e-03 8.359319805633711039e-04 4.878976265702733074e-04 2.666448806369028273e-04 1.364534668465486723e-04 6.538568501356210752e-05 2.933780120346443404e-05 1.232591658875640682e-05 4.849061219776354731e-06 1.786252663815062823e-06 6.161335975809999335e-07 1.990002733402666671e-07 6.018374852328269144e-08 1.704321705150054502e-08 4.519295044123294894e-09 1.122113004111328861e-09 2.608850995570452008e-10 5.679482090614750235e-11 1.157750489618176125e-11 2.209876440350011051e-12 3.949733468746317427e-13 6.610196469705895628e-14 1.035875890754599308e-14 1.520014960223296069e-15 2.088501439988239172e-16
1.117614169183805050e-03 1.867674503568034867e-03 2.922518443766882433e-03 4.282132593500939492e-03 5.875025292484050733e-03 7.547552629276709640e-03 9.079236712504760998e-03 1.022678928604114912e-02 1.078638844053095118e-02 1.065269723743363268e-02 9.851217133303604920e-03 8.530352516778362884e-03 6.916571097818480576e-03 5.251235459381559632e-03 3.733179893033317098e-03 2.485095733386680911e-03 1.549009598999027308e-03 9.040904337418193427e-04 4.941017800899897205e-04 2.528527857249216197e-04 1.211618362236547750e-04 5.436391564665895936e-05 2.284033097953425113e-05 8.985470768214104132e-06 3.309985246194749943e-06 1.141715927982038648e-06 3.687540861874406244e-07 1.115224759118318017e-07 3.158164470846785660e-08 8.374403141434794279e-09 2.079312497840620919e-09 4.834287153092657894e-10 1.052426809867503694e-10 2.145349936792409253e-11 4.094974110688972685e-12 7.318986710440813047e-13 1.224891261600401215e-13 1.919512275471434212e-14 2.816637978632187292e-15 3.870062221910417796e-16
1.939196627939282621e-03 3.240642611083125249e-03 5.070925250868964056e-03 7.430021303121325110e-03 1.019388403474095171e-02 1.309592255668741434e-02 1.575358088919878025e-02 1.774472429301762397e-02 1.871569694467683023e-02 1.848372643340387422e-02 1.709306089054982505e-02 1.480119999529947925e-02 1.200109279178799768e-02 9.111532741916374134e-03 6.477521545157089583e-03 4.311943601975926077e-03 2.687720211366142684e-03 1.568706955231847404e-03 8.573267342423287725e-04 4.387303623762313126e-04 2.102305345783438834e-04 9.432801123178906734e-05 3.963075454642488545e-05 1.559088556195828196e-05 5.743227318455732223e-06 1.981016113301635707e-06 6.398332270570128734e-07 1.935050710618692493e-07 5.479799792459968610e-08 1.453060884574709697e-08 3.607860293315049801e-09 8.388076676420224883e-10 1.826088624429660285e-10 3.722443288470312180e-11 7.105278553103895247e-12 1.269933286474376720e-12 2.125335441856897259e-13 3.330587455419139326e-14 4.887209755293431047e-15 6.715029048105808248e-16
3.150638495558839500e-03 5.265115055236418637e-03 8.238799548897200037e-03 1.207165421142082466e-02 1.656213866937640555e-02 2.127711916754044391e-02 2.559505192887732636e-02 2.883008904056837823e-02 3.040764119303020901e-02 3.003075562499592926e-02 2.777132286266731018e-02 2.404770605197028427e-02 1.949833471954905834e-02 1.480362816056080347e-02 1.052411521449010678e-02 7.005671991860212659e-03 4.366774694848971246e-03 2.548699007720792511e-03 1.392910122294312072e-03 7.128110419323167119e-04 3.415643393977595014e-04 1.532559716299624231e-04 6.438861283226165653e-05 2.533071867165823530e-05 9.331097639902847252e-06 3.218583168393333636e-06 1.039545534918588557e-06 3.143902568669601653e-07 8.903103442597514810e-08 2.360807302040751068e-08 5.861738496727888567e-09 1.362821949031167867e-09 2.966870421254835804e-10 6.047903009532469752e-11 1.154404035596264173e-11 2.063277463208852000e-12 3.453060696689473475e-13 5.411249637443913436e-14 7.940314545235634144e-15 1.090999680637877895e-15
