6.528756722333775050e-23 5.540345057320266357e-22 4.402404271625515989e-21 3.275592048735228006e-20 2.282109479036573471e-19 1.488777926808811214e-18 9.094318230256273870e-18 5.201841948765351584e-17 2.786063032274075366e-16 1.397241584333184664e-15 6.561435241937271644e-15 2.885180384892610793e-14 1.187938272835338159e-13 4.579958659150121316e-13 1.653392718900831861e-12 5.589040585467658552e-12 1.769071090431448276e-11 5.243244225684173320e-11 1.455129578195462697e-10 3.781377447239403446e-10 9.201214821368463699e-10 2.096462462038372188e-09 4.472762009747155526e-09 8.935343857070226887e-09 1.671450537314551089e-08 2.927673002937410801e-08 4.801737189117685172e-08 7.374303105164965435e-08 1.060450404379806800e-07 1.427928689279103773e-07 1.800401873650348105e-07 2.125588407002189165e-07 2.349825805774349786e-07 2.432422123012490974e-07 2.357702478800357023e-07 2.139862337920931919e-07 1.818567601851776164e-07 1.447170976625807424e-07 1.078343234590394523e-07 7.523864602306623173e-08
2.370782863951755149e-22 2.011861627090841082e-21 1.598641985181354934e-20 1.189463450502426634e-19 8.287008195685647960e-19 5.406188876718080132e-18 3.302413420592050837e-17 1.888941229948272723e-16 1.011701121012786417e-15 5.073793596269592050e-15 2.382649391927940519e-14 1.047693535970513461e-13 4.313751944587288213e-13 1.663117185784674875e-12 6.003953420325146396e-12 2.029544400181144526e-11 6.424015482090268748e-11 1.903975609819104556e-10 5.284001863653425120e-10 1.373128948637595553e-09 3.341230704985053867e-09 7.612869480825117785e-09 1.624190941434319439e-08 3.244685167605111620e-08 6.069526650078312410e-08 1.063123850652084605e-07 1.743651468313670863e-07 2.677825530779130315e-07 3.850806139205712936e-07 5.185227465908490190e-07 6.537786736141535458e-07 7.718634321135994927e-07 8.532906019524719751e-07 8.832837448833224670e-07 8.561508527213708122e-07 7.770467146683964296e-07 6.603751817952327834e-07 5.255101849416677871e-07 3.915780248450352683e-07 2.732135692669136595e-07
8.061202902531811435e-22 6.840788768299065438e-21 5.435747662513642574e-20 4.044447243752639051e-19 2.817771949347339437e-18 1.838227622077237611e-17 1.122895945310762982e-16 6.422831359675665789e-16 3.440014746693783755e-15 1.725205639327079993e-14 8.101551806355567441e-14 3.562397173333536343e-13 1.466774128717379135e-12 5.654978061951598131e-12 2.041481211734275872e-11 6.900914233151956400e-11 2.184311901251753720e-10 6.473951683048724696e-10 1.796681248541928351e-09 4.668951861688962713e-09 1.136094708064417348e-08 2.588549398114432710e-08 5.522619945688390216e-08 1.103267021565265901e-07 2.063777606653104720e-07 3.614863765440889924e-07 5.928813005651979839e-07 9.105218056624940211e-07 1.309361987487526728e-06 1.763095698641754265e-06 2.222996724620774474e-06 2.624511858053876858e-06 2.901382822422137528e-06 3.003366354750867644e-06 2.911108327929539242e-06 2.642136201898561353e-06 2.245426358183779713e-06 1.786854584017276502e-06 1.331454667757674217e-06 9.289885004122160159e-07
2.566579406676165126e-21 2.178015835902562674e-20 1.730669501708471824e-19 1.287698018858149139e-18 8.971409782568856771e-18 5.852671389929884021e-17 3.575150810519368839e-16 2.044943775713689723e-15 1.095254779501160065e-14 5.492824482544400765e-14 2.579425959093731062e-13 1.134219710634948061e-12 4.670013047096285406e-12 1.800469534695878682e-11 6.499803689977714855e-11 2.197158981382739302e-10 6.954557540971545987e-10 2.061219804343435627e-09 5.720393282025736434e-09 1.486531953588417564e-08 3.617173909412592821e-08 8.241595775089461954e-08 1.758328477137222014e-07 3.512654937298542017e-07 6.570792435371772954e-07 1.150924373260293085e-06 1.887654925738323697e-06 2.898979896671495139e-06 4.168833800120081752e-06 5.613461373999215206e-06 7.077724855093673447e-06 8.356095447421250266e-06 9.237615642417167184e-06 9.562317597025958281e-06 9.268580353833839416e-06 8.412209005800657955e-06 7.149137814546686959e-06 5.689106493800434307e-06 4.239173945263721840e-06 2.957775387899145433e-06
7.651671869226974335e-21 6.493258092446487374e-20 5.159596896439462019e-19 3.838978323182423929e-18 2.674621470195999672e-17 1.744840659036988730e-16 1.065849777097765933e-15 6.096534056993430746e-15 3.265252640984360000e-14 1.637560500421688111e-13 7.689970938990546681e-13 3.381417707479959040e-12 1.392258013464931015e-11 5.367689795296046330e-11 1.937768413505210746e-10 6.550329020148226051e-10 2.073342915506627504e-09 6.145057328895719023e-09 1.705404954280226817e-08 4.431756407922698867e-08 1.078378006803911974e-07 2.457044048033565643e-07 5.242055831342976281e-07 1.047218056067717497e-06 1.958932090917664633e-06 3.431218854003148277e-06 5.627613179046318060e-06 8.642648213850720438e-06 1.242842837158561315e-05 1.673525641665114808e-05 2.110062444628737032e-05 2.491179517192942006e-05 2.753984683503418615e-05 2.850787175002431287e-05 2.763216106878412309e-05 2.507908496433447238e-05 2.131352591799851636e-05 1.696077511041207308e-05 1.263813149180582496e-05 8.817933578135090251e-06
2.136017220537386123e-20 1.812637988129077398e-19 1.440337224358702655e-18 1.071677399100985323e-17 7.466391157903701453e-17 4.870843599273831078e-16 2.975393505232419896e-15 1.701889724741442103e-14 9.115178995845222456e-14 4.571363603083925698e-13 2.146708671235174573e-12 9.439461828016039950e-12 3.886584713796276999e-11 1.498427798944995480e-10 5.409414793787639628e-10 1.828569733040032537e-09 5.787880410047888836e-09 1.715435332309507237e-08 4.760756096955236928e-08 1.237155508800731909e-07 3.010366926535024016e-07 6.859008708052160427e-07 1.463356207392904598e-06 2.923381764989757320e-06 5.468494665710419928e-06 9.578485179244487999e-06 1.570987212521494279e-05 2.412655133589356103e-05 3.469481896196909199e-05 4.671762786880576850e-05 5.890385519879219578e-05 6.954300235448664970e-05 7.687939066908488486e-05 7.958169929348376484e-05 7.713709224902808145e-05 7.001000340145328849e-05 5.949818440896360248e-05 4.734717892857316965e-05 3.528021975234053886e-05 2.461587257577234943e-05
5.583415414912651923e-20 4.738122327510985365e-19 3.764951416980454156e-18 2.801297691995461134e-17 1.951667949302349503e-16 1.273208051617303292e-15 7.777492523382449025e-15 4.448633293888980990e-14 2.382650777613403630e-13 1.194925853744197163e-12 5.611362198327999886e-12 2.467416281679825095e-11 1.015928935110108739e-10 3.916796545609445245e-10 1.413987193309793534e-09 4.779766912239523282e-09 1.512915738244944745e-08 4.484040664846816864e-08 1.244431867065746727e-07 3.233847120738233363e-07 7.868910859215932266e-07 1.792901975852224079e-06 3.825121598883969317e-06 7.641537087520254394e-06 1.429430302308780359e-05 2.503756116153933281e-05 4.106462314389213027e-05 6.306529617004638037e-05 9.069008674055839450e-05 1.221169572430783360e-04 1.539709932825247980e-04 1.817810585102216784e-04 2.009579187020169749e-04 2.080215844272980796e-04 2.016315345137567095e-04 1.830017700378927081e-04 1.555245326649315149e-04 1.237625643373393091e-04 9.222028779204593976e-05 6.434435128594857812e-05
1.366601561041870851e-19 1.159706897661519204e-18 9.215127482633825792e-18 6.856480333881630788e-17 4.776919265273231895e-16 3.116314982087927696e-15 1.903625761940955522e-14 1.088851312709762735e-13 5.831796544114130191e-13 2.924710801017235074e-12 1.373441839796615537e-11 6.039269321207297392e-11 2.486596402841369504e-10 9.586784925973547094e-10 3.460887220587761923e-09 1.169899862051559355e-08 3.703025578372997959e-08 1.097517651290645776e-07 3.045882145183197722e-07 7.915192037418535347e-07 1.926001392477814497e-06 4.388322302600957795e-06 9.362400537577800211e-06 1.870349192480412785e-05 3.498685907049427967e-05 6.128215012741691390e-05 1.005101249356301447e-04 1.543591615328554142e-04 2.219738366227390065e-04 2.988945152680991995e-04 3.768607279570627055e-04 4.449288828920139804e-04 4.918663308991839045e-04 5.091554199056449364e-04 4.935150787559298719e-04 4.479167069303999324e-04 3.806631843164205221e-04 3.029223173511610403e-04 2.257191698825309874e-04 1.574897878397964082e-04
3.132064256428391406e-19 2.657889926109790434e-18 2.111981445768598844e-17 1.571411711419587559e-16 1.094804697515492936e-15 7.142168606721501282e-15 4.362850428800916954e-14 2.495498596169743121e-13 1.336568172266477648e-12 6.703037974925501364e-12 3.147741241734488191e-11 1.384118101070893496e-10 5.698939570627525182e-10 2.197160259191909279e-09 7.931881148202914207e-09 2.681250809298552857e-08 8.486829215839585244e-08 2.515360661366422014e-07 6.980746157606225259e-07 1.814053983976504650e-06 4.414132320039293163e-06 1.005743577461262337e-05 2.145734419896136035e-05 4.286585073371011235e-05 8.018510578595407169e-05 1.404503239589670999e-04 2.303554881644055317e-04 3.537701304253812657e-04 5.087337372996417325e-04 6.850254341872658069e-04 8.637133524024522739e-04 1.019716273188124188e-03 1.127290497733238932e-03 1.166914730023784711e-03 1.131069202790505263e-03 1.026563958089048503e-03 8.724280633974359177e-04 6.942566068245257160e-04 5.173175299469030862e-04 3.609450986353757401e-04
6.721499858097914280e-19 5.703908125294685981e-18 4.532372846088103266e-17 3.372294669128108491e-16 2.349482327475227444e-15 1.532729897800156583e-14 9.362802336478294907e-14 5.355411666798294862e-13 2.868313688580529344e-12 1.438491202880496690e-11 6.755143118862484583e-11 2.970357201594501271e-10 1.223008801197544040e-09 4.715169026326916054e-09 1.702204477531750910e-08 5.754041251623742163e-08 1.821297926850860614e-07 5.398036229218111461e-07 1.498088176558479094e-06 3.893011955567091200e-06 9.472854748070497848e-06 2.158354605693043297e-05 4.604807698068848318e-05 9.199134693118861872e-05 1.720795402123897718e-04 3.014104294388028258e-04 4.943494942133641818e-04 7.592008614041194977e-04 1.091757212851215009e-03 1.470084258084075135e-03 1.853553663113712783e-03 2.188340412067415770e-03 2.419197787847922852e-03 2.504232528489500325e-03 2.427306997438396802e-03 2.203035740554177765e-03 1.872255683225823543e-03 1.489894619715087911e-03 1.110178278428682313e-03 7.745985492728638859e-04
